INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT;GEN_FACT;GEN_PLAN
2;26.04.2018 0:00:00;1;0;76392;80533;80549
3;26.04.2018 0:00:00;1;0;77198;81544;82049
4;26.04.2018 0:00:00;1;0;80092;84998;84549
5;26.04.2018 0:00:00;1;0;85193;90040;89470
6;26.04.2018 0:00:00;1;0;89099;93209;92744
7;26.04.2018 0:00:00;1;0;92529;96364;95981
8;26.04.2018 0:00:00;1;0;92644;96452;96503
9;26.04.2018 0:00:00;1;0;92851;96810;96171
10;26.04.2018 0:00:00;1;0;92558;96333;95379
11;26.04.2018 0:00:00;1;0;91373;95301;94523
12;26.04.2018 0:00:00;1;0;91642;95320;94970
13;26.04.2018 0:00:00;1;0;91078;95016;94425
14;26.04.2018 0:00:00;1;0;90610;95015;94742
15;26.04.2018 0:00:00;1;0;89573;94049;94372
16;26.04.2018 0:00:00;1;0;89576;93572;93493
17;26.04.2018 0:00:00;1;0;90507;95006;94375
18;26.04.2018 0:00:00;1;0;91929;95601;95715
19;26.04.2018 0:00:00;1;0;91184;94263;95363
20;26.04.2018 0:00:00;1;0;88409;92213;91898
21;26.04.2018 0:00:00;1;0;83498;86262;86972
22;26.04.2018 0:00:00;1;0;79631;83031;82831
23;26.04.2018 0:00:00;1;0;77545;80716;81676
0;27.04.2018 0:00:00;1;0;75812;79453;80254
1;27.04.2018 0:00:00;1;0;75489;79101;79748
2;27.04.2018 0:00:00;1;0;75257;79639;80145
3;27.04.2018 0:00:00;1;0;76151;80239;81348
4;27.04.2018 0:00:00;1;0;79366;83831;84083
5;27.04.2018 0:00:00;1;0;84292;88810;88257
6;27.04.2018 0:00:00;1;0;87894;91481;91152
7;27.04.2018 0:00:00;1;0;91465;94918;94389
8;27.04.2018 0:00:00;1;0;91875;95164;94574
9;27.04.2018 0:00:00;1;0;91219;94293;94253
10;27.04.2018 0:00:00;1;0;90574;93696;93375
11;27.04.2018 0:00:00;1;0;90398;93543;92790
12;27.04.2018 0:00:00;1;0;89952;93156;92736
13;27.04.2018 0:00:00;1;0;89430;92873;92391
14;27.04.2018 0:00:00;1;0;88811;92930;92712
15;27.04.2018 0:00:00;1;0;87961;92224;92166
16;27.04.2018 0:00:00;1;0;87850;91563;91165
17;27.04.2018 0:00:00;1;0;88500;92008;91968
18;27.04.2018 0:00:00;1;0;90106;93104;93941
19;27.04.2018 0:00:00;1;0;90465;93679;93818
20;27.04.2018 0:00:00;1;0;87507;90879;91696
21;27.04.2018 0:00:00;1;0;82909;86243;87038
22;27.04.2018 0:00:00;1;0;79002;81904;82747
23;27.04.2018 0:00:00;1;0;76586;79870;81185
0;28.04.2018 0:00:00;1;0;75096;78708;79794
1;28.04.2018 0:00:00;1;0;74672;78259;79293
2;28.04.2018 0:00:00;1;0;74829;78826;79518
3;28.04.2018 0:00:00;1;0;75421;79645;80194
4;28.04.2018 0:00:00;1;0;78249;82360;82906
5;28.04.2018 0:00:00;1;0;82807;86788;86947
6;28.04.2018 0:00:00;1;0;86579;90290;89479
7;28.04.2018 0:00:00;1;0;89386;92652;92238
8;28.04.2018 0:00:00;1;0;90429;93720;93594
9;28.04.2018 0:00:00;1;0;89871;92867;92812
10;28.04.2018 0:00:00;1;0;88793;91355;91719
11;28.04.2018 0:00:00;1;0;88517;91360;91589
12;28.04.2018 0:00:00;1;0;88107;90248;91116
13;28.04.2018 0:00:00;1;0;87194;90267;90570
14;28.04.2018 0:00:00;1;0;86372;89854;90214
15;28.04.2018 0:00:00;1;0;86187;89510;89383
16;28.04.2018 0:00:00;1;0;85868;88981;88886
17;28.04.2018 0:00:00;1;0;86642;89761;89329
18;28.04.2018 0:00:00;1;0;88254;90758;90995
19;28.04.2018 0:00:00;1;0;88522;91457;91677
20;28.04.2018 0:00:00;1;0;86035;89288;89473
21;28.04.2018 0:00:00;1;0;81624;85722;85417
22;28.04.2018 0:00:00;1;0;78718;82239;81709
23;28.04.2018 0:00:00;1;0;76142;80045;80712
0;29.04.2018 0:00:00;1;0;74682;79028;79090
1;29.04.2018 0:00:00;1;0;73367;77094;77766
2;29.04.2018 0:00:00;1;0;72831;76585;77596
3;29.04.2018 0:00:00;1;0;72718;76268;77815
4;29.04.2018 0:00:00;1;0;74154;77890;78961
5;29.04.2018 0:00:00;1;0;76350;80976;81208
6;29.04.2018 0:00:00;1;0;79547;83747;83471
7;29.04.2018 0:00:00;1;0;81805;85668;85920
8;29.04.2018 0:00:00;1;0;83130;87421;87053
9;29.04.2018 0:00:00;1;0;83324;87190;87174
10;29.04.2018 0:00:00;1;0;82912;86492;87232
11;29.04.2018 0:00:00;1;0;82721;86645;86628
12;29.04.2018 0:00:00;1;0;81948;86137;86560
13;29.04.2018 0:00:00;1;0;82391;85798;86319
14;29.04.2018 0:00:00;1;0;82074;85554;86225
15;29.04.2018 0:00:00;1;0;82083;86079;86474
16;29.04.2018 0:00:00;1;0;81906;86956;87242
17;29.04.2018 0:00:00;1;0;83200;87921;87762
18;29.04.2018 0:00:00;1;0;85541;89231;89797
19;29.04.2018 0:00:00;1;0;86833;90271;89997
20;29.04.2018 0:00:00;1;0;84493;87836;87575
21;29.04.2018 0:00:00;1;0;80148;83436;83827
22;29.04.2018 0:00:00;1;0;76886;80297;81331
23;29.04.2018 0:00:00;1;0;74622;78514;79769
0;30.04.2018 0:00:00;1;0;73145;76993;77795
1;30.04.2018 0:00:00;1;0;72302;75551;76682
2;30.04.2018 0:00:00;1;0;71730;75542;76590
3;30.04.2018 0:00:00;1;0;71588;76046;76926
4;30.04.2018 0:00:00;1;0;73039;77041;78014
5;30.04.2018 0:00:00;1;0;75716;80095;79961
6;30.04.2018 0:00:00;1;0;79028;83171;82584
7;30.04.2018 0:00:00;1;0;82013;85848;84916
8;30.04.2018 0:00:00;1;0;83298;87531;86496
9;30.04.2018 0:00:00;1;0;83115;87461;86702
10;30.04.2018 0:00:00;1;0;82513;86752;86731
11;30.04.2018 0:00:00;1;0;81853;85902;86151
12;30.04.2018 0:00:00;1;0;81529;85670;85893
13;30.04.2018 0:00:00;1;0;81656;85981;85513
14;30.04.2018 0:00:00;1;0;81540;85769;85493
15;30.04.2018 0:00:00;1;0;81579;85812;85582
16;30.04.2018 0:00:00;1;0;81819;86748;86225
17;30.04.2018 0:00:00;1;0;82895;88169;87409
18;30.04.2018 0:00:00;1;0;84895;89532;88967
19;30.04.2018 0:00:00;1;0;85368;88959;89918
20;30.04.2018 0:00:00;1;0;83189;86474;86749
21;30.04.2018 0:00:00;1;0;78891;82222;82309
22;30.04.2018 0:00:00;1;0;75213;78188;78914
23;30.04.2018 0:00:00;1;0;73275;76717;78134
0;01.05.2018 0:00:00;1;0;71347;75271;76774
1;01.05.2018 0:00:00;1;0;70964;74600;75624
2;01.05.2018 0:00:00;1;0;70681;74490;75221
3;01.05.2018 0:00:00;1;0;69803;74576;75292
4;01.05.2018 0:00:00;1;0;71302;75668;76602
5;01.05.2018 0:00:00;1;0;73518;77887;78645
6;01.05.2018 0:00:00;1;0;76134;80877;81023
7;01.05.2018 0:00:00;1;0;79464;83649;83488
8;01.05.2018 0:00:00;1;0;80495;84892;84569
9;01.05.2018 0:00:00;1;0;81212;85728;84877
10;01.05.2018 0:00:00;1;0;80515;84962;84686
11;01.05.2018 0:00:00;1;0;79776;84214;84604
12;01.05.2018 0:00:00;1;0;79595;84087;84231
13;01.05.2018 0:00:00;1;0;79081;83571;83606
14;01.05.2018 0:00:00;1;0;79356;83518;83445
15;01.05.2018 0:00:00;1;0;78964;83225;83745
16;01.05.2018 0:00:00;1;0;79287;84430;84131
17;01.05.2018 0:00:00;1;0;80158;84834;85214
18;01.05.2018 0:00:00;1;0;82545;86629;86668
19;01.05.2018 0:00:00;1;0;83965;87446;87760
20;01.05.2018 0:00:00;1;0;81288;84529;85260
21;01.05.2018 0:00:00;1;0;77278;80823;81363
22;01.05.2018 0:00:00;1;0;74478;77737;77800
23;01.05.2018 0:00:00;1;0;72125;75682;76619
0;02.05.2018 0:00:00;1;0;70875;74887;75630
1;02.05.2018 0:00:00;1;0;70157;73881;74548
2;02.05.2018 0:00:00;1;0;69292;72747;73313
3;02.05.2018 0:00:00;1;0;68669;72427;73730
4;02.05.2018 0:00:00;1;0;69927;73524;74517
5;02.05.2018 0:00:00;1;0;72496;76847;77301
6;02.05.2018 0:00:00;1;0;75757;79558;79697
7;02.05.2018 0:00:00;1;0;79106;82750;82416
8;02.05.2018 0:00:00;1;0;81272;85244;84530
9;02.05.2018 0:00:00;1;0;81655;85650;85259
10;02.05.2018 0:00:00;1;0;81402;85150;85017
11;02.05.2018 0:00:00;1;0;80897;85150;84859
12;02.05.2018 0:00:00;1;0;80634;85061;84736
13;02.05.2018 0:00:00;1;0;80762;85200;85251
14;02.05.2018 0:00:00;1;0;81003;85023;85234
15;02.05.2018 0:00:00;1;0;80731;85197;85495
16;02.05.2018 0:00:00;1;0;81251;86366;85955
17;02.05.2018 0:00:00;1;0;81811;86221;86831
18;02.05.2018 0:00:00;1;0;84119;88199;88264
19;02.05.2018 0:00:00;1;0;84791;89153;89360
20;02.05.2018 0:00:00;1;0;81702;84940;86648
21;02.05.2018 0:00:00;1;0;77250;80569;82015
22;02.05.2018 0:00:00;1;0;73807;76725;78585
23;02.05.2018 0:00:00;1;0;71353;75967;76829
0;03.05.2018 0:00:00;1;0;69997;74003;74981
1;03.05.2018 0:00:00;1;0;69789;73661;74208
2;03.05.2018 0:00:00;1;0;69558;73869;74422
3;03.05.2018 0:00:00;1;0;70578;75217;75704
4;03.05.2018 0:00:00;1;0;73355;77058;78552
5;03.05.2018 0:00:00;1;0;78491;82303;82703
6;03.05.2018 0:00:00;1;0;82560;85666;85673
7;03.05.2018 0:00:00;1;0;85635;88588;88863
8;03.05.2018 0:00:00;1;0;86624;89672;89702
9;03.05.2018 0:00:00;1;0;86353;89100;89057
10;03.05.2018 0:00:00;1;0;85296;87859;88251
11;03.05.2018 0:00:00;1;0;84870;87607;88260
12;03.05.2018 0:00:00;1;0;85406;88481;88416
13;03.05.2018 0:00:00;1;0;85010;88630;88287
14;03.05.2018 0:00:00;1;0;84752;88679;88224
15;03.05.2018 0:00:00;1;0;84225;88648;87762
16;03.05.2018 0:00:00;1;0;83331;88265;88120
17;03.05.2018 0:00:00;1;0;83918;88379;88587
18;03.05.2018 0:00:00;1;0;85837;89270;89198
19;03.05.2018 0:00:00;1;0;86228;89461;89244
20;03.05.2018 0:00:00;1;0;82819;86563;86815
21;03.05.2018 0:00:00;1;0;78347;82221;82456
22;03.05.2018 0:00:00;1;0;74309;78146;79058
23;03.05.2018 0:00:00;1;0;71693;75382;76263
0;04.05.2018 0:00:00;1;0;70723;74023;74568
1;04.05.2018 0:00:00;1;0;69958;74050;74197
2;04.05.2018 0:00:00;1;0;70357;74241;74415
3;04.05.2018 0:00:00;1;0;70854;75243;75522
4;04.05.2018 0:00:00;1;0;73930;78644;78434
5;04.05.2018 0:00:00;1;0;78909;82433;82231
6;04.05.2018 0:00:00;1;0;82616;85847;85726
7;04.05.2018 0:00:00;1;0;85337;88759;89135
8;04.05.2018 0:00:00;1;0;86411;90305;90208
9;04.05.2018 0:00:00;1;0;86238;89729;89700
10;04.05.2018 0:00:00;1;0;85823;88843;88436
11;04.05.2018 0:00:00;1;0;86003;89325;88239
12;04.05.2018 0:00:00;1;0;85744;89329;88515
13;04.05.2018 0:00:00;1;0;85601;89388;88328
14;04.05.2018 0:00:00;1;0;84707;88882;88738
15;04.05.2018 0:00:00;1;0;83811;88414;88585
16;04.05.2018 0:00:00;1;0;83730;88289;88235
17;04.05.2018 0:00:00;1;0;84256;87857;87947
18;04.05.2018 0:00:00;1;0;85555;88964;88830
19;04.05.2018 0:00:00;1;0;86756;89553;89428
20;04.05.2018 0:00:00;1;0;83907;87223;86278
21;04.05.2018 0:00:00;1;0;79211;82952;82074
22;04.05.2018 0:00:00;1;0;75279;78957;78537
23;04.05.2018 0:00:00;1;0;73133;78072;77429
0;05.05.2018 0:00:00;1;0;71486;75652;75774
1;05.05.2018 0:00:00;1;0;70757;75264;75669
2;05.05.2018 0:00:00;1;0;70067;75020;75468
3;05.05.2018 0:00:00;1;0;69612;75053;75225
4;05.05.2018 0:00:00;1;0;71312;76895;76644
5;05.05.2018 0:00:00;1;0;74426;79520;79136
6;05.05.2018 0:00:00;1;0;77748;83267;82140
7;05.05.2018 0:00:00;1;0;81444;86984;85305
8;05.05.2018 0:00:00;1;0;82548;88471;86512
9;05.05.2018 0:00:00;1;0;82670;88329;87598
10;05.05.2018 0:00:00;1;0;82676;87653;87195
11;05.05.2018 0:00:00;1;0;82249;88034;86790
12;05.05.2018 0:00:00;1;0;82065;87972;86946
13;05.05.2018 0:00:00;1;0;81957;88096;86944
14;05.05.2018 0:00:00;1;0;81499;87100;86865
15;05.05.2018 0:00:00;1;0;81082;86883;86692
16;05.05.2018 0:00:00;1;0;81508;87373;86867
17;05.05.2018 0:00:00;1;0;82024;87562;87106
18;05.05.2018 0:00:00;1;0;83783;88787;88915
19;05.05.2018 0:00:00;1;0;85166;89854;89769
20;05.05.2018 0:00:00;1;0;82839;87499;86979
21;05.05.2018 0:00:00;1;0;78478;82528;82650
22;05.05.2018 0:00:00;1;0;75236;79048;79121
23;05.05.2018 0:00:00;1;0;72936;76971;77165
0;06.05.2018 0:00:00;1;0;71097;75120;75405
1;06.05.2018 0:00:00;1;0;70283;73482;74330
2;06.05.2018 0:00:00;1;0;69514;72875;73868
3;06.05.2018 0:00:00;1;0;69005;72635;73978
4;06.05.2018 0:00:00;1;0;70338;74289;75292
5;06.05.2018 0:00:00;1;0;72704;77113;77655
6;06.05.2018 0:00:00;1;0;75328;80514;80601
7;06.05.2018 0:00:00;1;0;78745;84076;83596
8;06.05.2018 0:00:00;1;0;80556;85435;84612
9;06.05.2018 0:00:00;1;0;81018;85974;84999
10;06.05.2018 0:00:00;1;0;81131;86360;85122
11;06.05.2018 0:00:00;1;0;80812;85939;85165
12;06.05.2018 0:00:00;1;0;80545;85579;85077
13;06.05.2018 0:00:00;1;0;80802;85616;85014
14;06.05.2018 0:00:00;1;0;80645;85304;85045
15;06.05.2018 0:00:00;1;0;80415;85201;85278
16;06.05.2018 0:00:00;1;0;81020;86094;85716
17;06.05.2018 0:00:00;1;0;81997;87230;86466
18;06.05.2018 0:00:00;1;0;83943;88801;88170
19;06.05.2018 0:00:00;1;0;84954;89468;89310
20;06.05.2018 0:00:00;1;0;81772;86934;86302
21;06.05.2018 0:00:00;1;0;77224;81626;82210
22;06.05.2018 0:00:00;1;0;73626;77657;78764
23;06.05.2018 0:00:00;1;0;71571;76029;76840
0;07.05.2018 0:00:00;1;0;70298;74497;74699
1;07.05.2018 0:00:00;1;0;69513;73520;74092
2;07.05.2018 0:00:00;1;0;69613;72967;73556
3;07.05.2018 0:00:00;1;0;70638;74544;74501
4;07.05.2018 0:00:00;1;0;73680;77884;77558
5;07.05.2018 0:00:00;1;0;79150;83697;82510
6;07.05.2018 0:00:00;1;0;83311;86464;85717
7;07.05.2018 0:00:00;1;0;86356;90278;89150
8;07.05.2018 0:00:00;1;0;86931;91055;90469
9;07.05.2018 0:00:00;1;0;87113;90529;90422
10;07.05.2018 0:00:00;1;0;86105;89631;89460
11;07.05.2018 0:00:00;1;0;85910;89712;88889
12;07.05.2018 0:00:00;1;0;86245;89628;89004
13;07.05.2018 0:00:00;1;0;85186;88899;88697
14;07.05.2018 0:00:00;1;0;84257;88822;88971
15;07.05.2018 0:00:00;1;0;83911;88650;88721
16;07.05.2018 0:00:00;1;0;83455;88029;88213
17;07.05.2018 0:00:00;1;0;83825;87507;87915
18;07.05.2018 0:00:00;1;0;84589;87956;89109
19;07.05.2018 0:00:00;1;0;85854;88816;89737
20;07.05.2018 0:00:00;1;0;83531;86320;86763
21;07.05.2018 0:00:00;1;0;78395;81516;82337
22;07.05.2018 0:00:00;1;0;74584;77589;77844
23;07.05.2018 0:00:00;1;0;72316;76044;75976
0;08.05.2018 0:00:00;1;0;70452;73183;74358
1;08.05.2018 0:00:00;1;0;70256;73202;73634
2;08.05.2018 0:00:00;1;0;70136;73130;73650
3;08.05.2018 0:00:00;1;0;70691;73995;75013
4;08.05.2018 0:00:00;1;0;73910;77822;77897
5;08.05.2018 0:00:00;1;0;78777;82750;82458
6;08.05.2018 0:00:00;1;0;82356;86927;86223
7;08.05.2018 0:00:00;1;0;85186;89004;88983
8;08.05.2018 0:00:00;1;0;86046;89886;89743
9;08.05.2018 0:00:00;1;0;85257;89531;89051
10;08.05.2018 0:00:00;1;0;85139;88763;88167
11;08.05.2018 0:00:00;1;0;84711;88770;87614
12;08.05.2018 0:00:00;1;0;84022;87318;87725
13;08.05.2018 0:00:00;1;0;83849;87134;87033
14;08.05.2018 0:00:00;1;0;82877;86174;86315
15;08.05.2018 0:00:00;1;0;82369;85784;85760
16;08.05.2018 0:00:00;1;0;82203;86277;85433
17;08.05.2018 0:00:00;1;0;82253;86921;85918
18;08.05.2018 0:00:00;1;0;83321;87079;87221
19;08.05.2018 0:00:00;1;0;84721;87872;88195
20;08.05.2018 0:00:00;1;0;82145;85211;85327
21;08.05.2018 0:00:00;1;0;77786;80432;81022
22;08.05.2018 0:00:00;1;0;74193;76903;76699
23;08.05.2018 0:00:00;1;0;71338;74667;75048
0;09.05.2018 0:00:00;1;0;70036;73306;73809
1;09.05.2018 0:00:00;1;0;69324;72385;72738
2;09.05.2018 0:00:00;1;0;68282;71509;72381
3;09.05.2018 0:00:00;1;0;68366;72000;72315
4;09.05.2018 0:00:00;1;0;69649;73361;73940
5;09.05.2018 0:00:00;1;0;72172;75802;76170
6;09.05.2018 0:00:00;1;0;74955;79215;79059
7;09.05.2018 0:00:00;1;0;77417;81600;81545
8;09.05.2018 0:00:00;1;0;78675;83062;83263
9;09.05.2018 0:00:00;1;0;78709;83102;83048
10;09.05.2018 0:00:00;1;0;78723;82419;82720
11;09.05.2018 0:00:00;1;0;78287;82268;82092
12;09.05.2018 0:00:00;1;0;78005;82127;82028
13;09.05.2018 0:00:00;1;0;77920;81875;81919
14;09.05.2018 0:00:00;1;0;77397;81316;81437
15;09.05.2018 0:00:00;1;0;78019;81497;81355
16;09.05.2018 0:00:00;1;0;78281;82341;81750
17;09.05.2018 0:00:00;1;0;79228;83155;82325
18;09.05.2018 0:00:00;1;0;81102;84339;84113
19;09.05.2018 0:00:00;1;0;82162;85476;85277
20;09.05.2018 0:00:00;1;0;79689;82330;82975
21;09.05.2018 0:00:00;1;0;76697;79501;79893
22;09.05.2018 0:00:00;1;0;72940;75350;76376
23;09.05.2018 0:00:00;1;0;71080;73564;74200
0;10.05.2018 0:00:00;1;0;69602;72447;72730
1;10.05.2018 0:00:00;1;0;69065;71964;72095
2;10.05.2018 0:00:00;1;0;68871;72118;72045
3;10.05.2018 0:00:00;1;0;69865;72941;73204
4;10.05.2018 0:00:00;1;0;72901;76122;76333
5;10.05.2018 0:00:00;1;0;78098;81948;81570
6;10.05.2018 0:00:00;1;0;82360;85678;85362
7;10.05.2018 0:00:00;1;0;85317;88264;88296
8;10.05.2018 0:00:00;1;0;86190;88846;89705
9;10.05.2018 0:00:00;1;0;85846;88909;88811
10;10.05.2018 0:00:00;1;0;85244;87872;88356
11;10.05.2018 0:00:00;1;0;85241;88600;87952
12;10.05.2018 0:00:00;1;0;85154;87994;87974
13;10.05.2018 0:00:00;1;0;84768;87082;87217
14;10.05.2018 0:00:00;1;0;84080;86817;86615
15;10.05.2018 0:00:00;1;0;83168;86087;86030
16;10.05.2018 0:00:00;1;0;83944;87148;85953
17;10.05.2018 0:00:00;1;0;84074;87583;86258
18;10.05.2018 0:00:00;1;0;85136;88020;87542
19;10.05.2018 0:00:00;1;0;86586;89171;89099
20;10.05.2018 0:00:00;1;0;83508;85714;85726
21;10.05.2018 0:00:00;1;0;79203;81134;80937
22;10.05.2018 0:00:00;1;0;75428;77275;77015
23;10.05.2018 0:00:00;1;0;72519;74046;74632
0;11.05.2018 0:00:00;1;0;71530;73860;74120
1;11.05.2018 0:00:00;1;0;70880;73652;73526
2;11.05.2018 0:00:00;1;0;70537;73623;73849
3;11.05.2018 0:00:00;1;0;71888;74781;75157
4;11.05.2018 0:00:00;1;0;74933;78544;77831
5;11.05.2018 0:00:00;1;0;79782;83169;82640
6;11.05.2018 0:00:00;1;0;83963;86963;86438
7;11.05.2018 0:00:00;1;0;86686;89971;89248
8;11.05.2018 0:00:00;1;0;86736;89775;90027
9;11.05.2018 0:00:00;1;0;86332;89160;89850
10;11.05.2018 0:00:00;1;0;85175;88307;88493
11;11.05.2018 0:00:00;1;0;84949;88188;88393
12;11.05.2018 0:00:00;1;0;85025;88037;88225
13;11.05.2018 0:00:00;1;0;84544;87594;87487
14;11.05.2018 0:00:00;1;0;83452;86709;86299
15;11.05.2018 0:00:00;1;0;83370;86302;85681
16;11.05.2018 0:00:00;1;0;82895;86080;85212
17;11.05.2018 0:00:00;1;0;83562;86722;86271
18;11.05.2018 0:00:00;1;0;84783;87466;87204
19;11.05.2018 0:00:00;1;0;86089;89008;88353
20;11.05.2018 0:00:00;1;0;83775;86090;85930
21;11.05.2018 0:00:00;1;0;79243;81652;81317
22;11.05.2018 0:00:00;1;0;75545;78291;77472
23;11.05.2018 0:00:00;1;0;73272;75869;76276
0;12.05.2018 0:00:00;1;0;71722;74360;74705
1;12.05.2018 0:00:00;1;0;70688;72886;73590
2;12.05.2018 0:00:00;1;0;70088;72838;73219
3;12.05.2018 0:00:00;1;0;69685;72688;73315
4;12.05.2018 0:00:00;1;0;71548;74215;74562
5;12.05.2018 0:00:00;1;0;74674;77214;77113
6;12.05.2018 0:00:00;1;0;77543;81073;80597
7;12.05.2018 0:00:00;1;0;81044;84553;83616
8;12.05.2018 0:00:00;1;0;82091;85908;84673
9;12.05.2018 0:00:00;1;0;81912;85430;84877
10;12.05.2018 0:00:00;1;0;81886;85515;84868
11;12.05.2018 0:00:00;1;0;81891;84909;84257
12;12.05.2018 0:00:00;1;0;81275;84747;84071
13;12.05.2018 0:00:00;1;0;81038;84193;83876
14;12.05.2018 0:00:00;1;0;80755;83817;83558
15;12.05.2018 0:00:00;1;0;80592;83743;83591
16;12.05.2018 0:00:00;1;0;80557;83886;83843
17;12.05.2018 0:00:00;1;0;80987;85067;84846
18;12.05.2018 0:00:00;1;0;82379;86064;86465
19;12.05.2018 0:00:00;1;0;84244;87320;87191
20;12.05.2018 0:00:00;1;0;82468;84641;83719
21;12.05.2018 0:00:00;1;0;78332;81174;80309
22;12.05.2018 0:00:00;1;0;74805;76630;76692
23;12.05.2018 0:00:00;1;0;72403;74552;74959
0;13.05.2018 0:00:00;1;0;70122;72596;73361
1;13.05.2018 0:00:00;1;0;69543;71670;72614
2;13.05.2018 0:00:00;1;0;68497;70513;71676
3;13.05.2018 0:00:00;1;0;67598;70409;71366
4;13.05.2018 0:00:00;1;0;69285;71944;72262
5;13.05.2018 0:00:00;1;0;71707;74399;74520
6;13.05.2018 0:00:00;1;0;74630;77724;77561
7;13.05.2018 0:00:00;1;0;77883;81083;80524
8;13.05.2018 0:00:00;1;0;79628;82713;81899
9;13.05.2018 0:00:00;1;0;79830;82720;82058
10;13.05.2018 0:00:00;1;0;79528;82571;82415
11;13.05.2018 0:00:00;1;0;79367;82506;82409
12;13.05.2018 0:00:00;1;0;79231;82394;82141
13;13.05.2018 0:00:00;1;0;78961;82291;81695
14;13.05.2018 0:00:00;1;0;78725;82000;81437
15;13.05.2018 0:00:00;1;0;79205;82415;81765
16;13.05.2018 0:00:00;1;0;79680;83242;82342
17;13.05.2018 0:00:00;1;0;80740;84704;83789
18;13.05.2018 0:00:00;1;0;82380;86137;85400
19;13.05.2018 0:00:00;1;0;83883;87365;86688
20;13.05.2018 0:00:00;1;0;81180;84218;84550
21;13.05.2018 0:00:00;1;0;76848;79677;80148
22;13.05.2018 0:00:00;1;0;72940;75845;76793
23;13.05.2018 0:00:00;1;0;70662;72571;73625
0;14.05.2018 0:00:00;1;0;69130;70852;71600
1;14.05.2018 0:00:00;1;0;68020;70390;70765
2;14.05.2018 0:00:00;1;0;68359;70806;70645
3;14.05.2018 0:00:00;1;0;69380;72286;71504
4;14.05.2018 0:00:00;1;0;72748;74987;74969
5;14.05.2018 0:00:00;1;0;77696;80843;80580
6;14.05.2018 0:00:00;1;0;81805;84872;84586
7;14.05.2018 0:00:00;1;0;85599;88732;88076
8;14.05.2018 0:00:00;1;0;86375;89498;88854
9;14.05.2018 0:00:00;1;0;85833;88543;88686
10;14.05.2018 0:00:00;1;0;85405;88132;87673
11;14.05.2018 0:00:00;1;0;84496;87373;87620
12;14.05.2018 0:00:00;1;0;85276;88348;87434
13;14.05.2018 0:00:00;1;0;84864;87436;87017
14;14.05.2018 0:00:00;1;0;84505;87624;86762
15;14.05.2018 0:00:00;1;0;83260;86138;86247
16;14.05.2018 0:00:00;1;0;82568;86444;86441
17;14.05.2018 0:00:00;1;0;83134;86416;86734
18;14.05.2018 0:00:00;1;0;84574;87010;87439
19;14.05.2018 0:00:00;1;0;84833;87173;88087
20;14.05.2018 0:00:00;1;0;82321;85034;85897
21;14.05.2018 0:00:00;1;0;77616;79771;80802
22;14.05.2018 0:00:00;1;0;73230;75728;77570
23;14.05.2018 0:00:00;1;0;71033;73461;73897
0;15.05.2018 0:00:00;1;0;69616;71841;71932
1;15.05.2018 0:00:00;1;0;68307;70483;70995
2;15.05.2018 0:00:00;1;0;68222;70995;71063
3;15.05.2018 0:00:00;1;0;68902;71681;72161
4;15.05.2018 0:00:00;1;0;72391;75498;75556
5;15.05.2018 0:00:00;1;0;77622;80633;80712
6;15.05.2018 0:00:00;1;0;81910;84327;84209
7;15.05.2018 0:00:00;1;0;84373;87261;87585
8;15.05.2018 0:00:00;1;0;85228;88126;88575
9;15.05.2018 0:00:00;1;0;84764;87632;88196
10;15.05.2018 0:00:00;1;0;84419;87022;86826
11;15.05.2018 0:00:00;1;0;83948;86840;86318
12;15.05.2018 0:00:00;1;0;84048;86683;86828
13;15.05.2018 0:00:00;1;0;83781;87399;86333
14;15.05.2018 0:00:00;1;0;84007;87706;86813
15;15.05.2018 0:00:00;1;0;82794;86179;86372
16;15.05.2018 0:00:00;1;0;82560;86285;86474
17;15.05.2018 0:00:00;1;0;82824;86341;86230
18;15.05.2018 0:00:00;1;0;83990;86267;86927
19;15.05.2018 0:00:00;1;0;85032;87311;87434
20;15.05.2018 0:00:00;1;0;82312;84564;85328
21;15.05.2018 0:00:00;1;0;77314;79511;80871
22;15.05.2018 0:00:00;1;0;73132;75592;76498
23;15.05.2018 0:00:00;1;0;70471;73036;73501
0;16.05.2018 0:00:00;1;0;69298;72464;72687
1;16.05.2018 0:00:00;1;0;68522;72140;71932
2;16.05.2018 0:00:00;1;0;68053;72117;72012
3;16.05.2018 0:00:00;1;0;69148;72945;72815
4;16.05.2018 0:00:00;1;0;72503;76283;76558
5;16.05.2018 0:00:00;1;0;78120;81751;81117
6;16.05.2018 0:00:00;1;0;82199;84903;84395
7;16.05.2018 0:00:00;1;0;85538;88763;88204
8;16.05.2018 0:00:00;1;0;85646;88464;88997
9;16.05.2018 0:00:00;1;0;85702;88528;88851
10;16.05.2018 0:00:00;1;0;85071;87613;88020
11;16.05.2018 0:00:00;1;0;85170;88304;87762
12;16.05.2018 0:00:00;1;0;85343;88489;88100
13;16.05.2018 0:00:00;1;0;84911;87862;88057
14;16.05.2018 0:00:00;1;0;84830;88432;88380
15;16.05.2018 0:00:00;1;0;83927;88039;87858
16;16.05.2018 0:00:00;1;0;83134;87490;87800
17;16.05.2018 0:00:00;1;0;83001;86687;86898
18;16.05.2018 0:00:00;1;0;83816;86658;87275
