INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT;E_USE_PLAN
16;22.10.2020 0:00;1;0;96192;97167
17;22.10.2020 0:00;1;0;98036;99015
18;22.10.2020 0:00;1;0;97510;98203
19;22.10.2020 0:00;1;0;95194;96044
20;22.10.2020 0:00;1;0;93667;93506
21;22.10.2020 0:00;1;0;89684;90405
22;22.10.2020 0:00;1;0;85579;86031
23;22.10.2020 0:00;1;0;82608;82480
0;23.10.2020 0:00;1;0;80090;79870
1;23.10.2020 0:00;1;0;79087;78859
2;23.10.2020 0:00;1;0;78526;78808
3;23.10.2020 0:00;1;0;79333;79834
4;23.10.2020 0:00;1;0;80769;81460
5;23.10.2020 0:00;1;0;84436;85385
6;23.10.2020 0:00;1;0;88813;89258
7;23.10.2020 0:00;1;0;91590;92800
8;23.10.2020 0:00;1;0;94919;96014
9;23.10.2020 0:00;1;0;96121;96636
10;23.10.2020 0:00;1;0;95817;96104
11;23.10.2020 0:00;1;0;94740;95679
12;23.10.2020 0:00;1;0;94083;95519
13;23.10.2020 0:00;1;0;94295;95213
14;23.10.2020 0:00;1;0;93995;95012
15;23.10.2020 0:00;1;0;94128;94729
16;23.10.2020 0:00;1;0;94786;95441
17;23.10.2020 0:00;1;0;97086;98012
18;23.10.2020 0:00;1;0;96177;97431
19;23.10.2020 0:00;1;0;94408;95512
20;23.10.2020 0:00;1;0;92378;93009
21;23.10.2020 0:00;1;0;89138;89200
22;23.10.2020 0:00;1;0;85677;85307
23;23.10.2020 0:00;1;0;82377;82117
0;24.10.2020 0:00;1;0;79978;80031
1;24.10.2020 0:00;1;0;79034;79125
2;24.10.2020 0:00;1;0;78084;78613
3;24.10.2020 0:00;1;0;78179;78894
4;24.10.2020 0:00;1;0;79056;79869
5;24.10.2020 0:00;1;0;80597;81563
6;24.10.2020 0:00;1;0;82979;83929
7;24.10.2020 0:00;1;0;85527;86557
8;24.10.2020 0:00;1;0;89235;89676
9;24.10.2020 0:00;1;0;90796;90992
10;24.10.2020 0:00;1;0;91047;91282
11;24.10.2020 0:00;1;0;90684;91106
12;24.10.2020 0:00;1;0;90300;90868
13;24.10.2020 0:00;1;0;90005;90745
14;24.10.2020 0:00;1;0;90128;90760
15;24.10.2020 0:00;1;0;90807;91447
16;24.10.2020 0:00;1;0;91972;92847
17;24.10.2020 0:00;1;0;94301;95325
18;24.10.2020 0:00;1;0;93904;94544
19;24.10.2020 0:00;1;0;91737;92544
20;24.10.2020 0:00;1;0;90291;90744
21;24.10.2020 0:00;1;0;87325;87852
22;24.10.2020 0:00;1;0;83892;84355
23;24.10.2020 0:00;1;0;80939;81333
0;25.10.2020 0:00;1;0;78690;79567
1;25.10.2020 0:00;1;0;77734;78285
2;25.10.2020 0:00;1;0;76866;77574
3;25.10.2020 0:00;1;0;77141;77542
4;25.10.2020 0:00;1;0;77340;78156
5;25.10.2020 0:00;1;0;78498;79603
6;25.10.2020 0:00;1;0;80127;81450
7;25.10.2020 0:00;1;0;82318;83612
8;25.10.2020 0:00;1;0;85611;86278
9;25.10.2020 0:00;1;0;87371;88391
10;25.10.2020 0:00;1;0;87878;88777
11;25.10.2020 0:00;1;0;88497;89096
12;25.10.2020 0:00;1;0;88011;88725
13;25.10.2020 0:00;1;0;87655;88889
14;25.10.2020 0:00;1;0;88365;89412
15;25.10.2020 0:00;1;0;89566;90079
16;25.10.2020 0:00;1;0;90777;91546
17;25.10.2020 0:00;1;0;93888;94934
18;25.10.2020 0:00;1;0;93537;94252
19;25.10.2020 0:00;1;0;91186;92363
20;25.10.2020 0:00;1;0;89645;90110
21;25.10.2020 0:00;1;0;86333;87115
22;25.10.2020 0:00;1;0;82348;83233
23;25.10.2020 0:00;1;0;80369;80228
0;26.10.2020 0:00;1;0;78072;78437
1;26.10.2020 0:00;1;0;76590;77705
2;26.10.2020 0:00;1;0;76597;77170
3;26.10.2020 0:00;1;0;77166;77855
4;26.10.2020 0:00;1;0;78888;79913
5;26.10.2020 0:00;1;0;82204;82932
6;26.10.2020 0:00;1;0;86910;87980
7;26.10.2020 0:00;1;0;90499;91623
8;26.10.2020 0:00;1;0;94339;95174
9;26.10.2020 0:00;1;0;95481;96023
10;26.10.2020 0:00;1;0;94997;95642
11;26.10.2020 0:00;1;0;94330;94774
12;26.10.2020 0:00;1;0;93824;94674
13;26.10.2020 0:00;1;0;94427;94575
14;26.10.2020 0:00;1;0;94482;94682
15;26.10.2020 0:00;1;0;94449;95043
16;26.10.2020 0:00;1;0;95153;96043
17;26.10.2020 0:00;1;0;97062;98236
18;26.10.2020 0:00;1;0;96248;97674
19;26.10.2020 0:00;1;0;94482;95215
20;26.10.2020 0:00;1;0;92321;92418
21;26.10.2020 0:00;1;0;89248;89138
22;26.10.2020 0:00;1;0;84899;85126
23;26.10.2020 0:00;1;0;81478;82132
0;27.10.2020 0:00;1;0;79439;79749
1;27.10.2020 0:00;1;0;78210;78411
2;27.10.2020 0:00;1;0;78121;77997
3;27.10.2020 0:00;1;0;78281;78696
4;27.10.2020 0:00;1;0;80317;80772
5;27.10.2020 0:00;1;0;83042;83908
6;27.10.2020 0:00;1;0;87692;88517
7;27.10.2020 0:00;1;0;91268;92014
8;27.10.2020 0:00;1;0;94709;95551
9;27.10.2020 0:00;1;0;95480;96533
10;27.10.2020 0:00;1;0;94812;96032
11;27.10.2020 0:00;1;0;94412;94949
12;27.10.2020 0:00;1;0;93755;94706
13;27.10.2020 0:00;1;0;93705;94738
14;27.10.2020 0:00;1;0;93665;94440
15;27.10.2020 0:00;1;0;94110;94516
16;27.10.2020 0:00;1;0;95343;95793
17;27.10.2020 0:00;1;0;97436;97932
18;27.10.2020 0:00;1;0;96980;97349
19;27.10.2020 0:00;1;0;95290;95520
20;27.10.2020 0:00;1;0;92953;93188
21;27.10.2020 0:00;1;0;89645;89855
22;27.10.2020 0:00;1;0;85282;85715
23;27.10.2020 0:00;1;0;82281;82699
0;28.10.2020 0:00;1;0;79745;80211
1;28.10.2020 0:00;1;0;79044;78966
2;28.10.2020 0:00;1;0;78392;78756
3;28.10.2020 0:00;1;0;79076;79427
4;28.10.2020 0:00;1;0;80761;81308
5;28.10.2020 0:00;1;0;83835;84552
6;28.10.2020 0:00;1;0;88622;88962
7;28.10.2020 0:00;1;0;91738;92433
8;28.10.2020 0:00;1;0;95433;96209
9;28.10.2020 0:00;1;0;96309;96886
10;28.10.2020 0:00;1;0;95824;96020
11;28.10.2020 0:00;1;0;94405;95194
12;28.10.2020 0:00;1;0;94015;94922
13;28.10.2020 0:00;1;0;93966;94887
14;28.10.2020 0:00;1;0;93702;94455
15;28.10.2020 0:00;1;0;94473;94665
16;28.10.2020 0:00;1;0;96132;95666
17;28.10.2020 0:00;1;0;98206;98312
18;28.10.2020 0:00;1;0;97142;97809
19;28.10.2020 0:00;1;0;95182;95920
20;28.10.2020 0:00;1;0;92980;93370
21;28.10.2020 0:00;1;0;89180;90024
22;28.10.2020 0:00;1;0;85001;85684
23;28.10.2020 0:00;1;0;82331;82493
0;29.10.2020 0:00;1;0;79998;80116
1;29.10.2020 0:00;1;0;79036;79175
2;29.10.2020 0:00;1;0;78508;78928
3;29.10.2020 0:00;1;0;78762;79516
4;29.10.2020 0:00;1;0;80477;81403
5;29.10.2020 0:00;1;0;83592;84602
6;29.10.2020 0:00;1;0;88149;89120
7;29.10.2020 0:00;1;0;91496;92300
8;29.10.2020 0:00;1;0;94792;95694
9;29.10.2020 0:00;1;0;95479;96233
10;29.10.2020 0:00;1;0;95174;95637
11;29.10.2020 0:00;1;0;94192;94649
12;29.10.2020 0:00;1;0;94126;94777
13;29.10.2020 0:00;1;0;94137;94649
14;29.10.2020 0:00;1;0;94099;94370
15;29.10.2020 0:00;1;0;95042;95028
16;29.10.2020 0:00;1;0;95914;96213
17;29.10.2020 0:00;1;0;97363;98614
18;29.10.2020 0:00;1;0;96609;98134
19;29.10.2020 0:00;1;0;94189;95167
20;29.10.2020 0:00;1;0;92272;93007
21;29.10.2020 0:00;1;0;89014;89106
22;29.10.2020 0:00;1;0;84673;84881
23;29.10.2020 0:00;1;0;82044;82237
0;30.10.2020 0:00;1;0;79794;80098
1;30.10.2020 0:00;1;0;78405;79031
2;30.10.2020 0:00;1;0;78163;78441
3;30.10.2020 0:00;1;0;78701;79028
4;30.10.2020 0:00;1;0;80525;80789
5;30.10.2020 0:00;1;0;83439;84133
6;30.10.2020 0:00;1;0;88516;89019
7;30.10.2020 0:00;1;0;91630;92186
8;30.10.2020 0:00;1;0;95161;95495
9;30.10.2020 0:00;1;0;96389;96492
10;30.10.2020 0:00;1;0;96165;96509
11;30.10.2020 0:00;1;0;95174;95488
12;30.10.2020 0:00;1;0;94725;95202
13;30.10.2020 0:00;1;0;94782;95358
14;30.10.2020 0:00;1;0;94711;95189
15;30.10.2020 0:00;1;0;95619;95971
16;30.10.2020 0:00;1;0;96432;96668
17;30.10.2020 0:00;1;0;97469;98585
18;30.10.2020 0:00;1;0;96329;97796
19;30.10.2020 0:00;1;0;94662;95449
20;30.10.2020 0:00;1;0;92685;92949
21;30.10.2020 0:00;1;0;89456;89949
22;30.10.2020 0:00;1;0;86236;85751
23;30.10.2020 0:00;1;0;82666;82540
0;31.10.2020 0:00;1;0;80310;80636
1;31.10.2020 0:00;1;0;78900;79472
2;31.10.2020 0:00;1;0;77937;78739
3;31.10.2020 0:00;1;0;78174;78890
4;31.10.2020 0:00;1;0;79027;79683
5;31.10.2020 0:00;1;0;80608;81308
6;31.10.2020 0:00;1;0;83116;83983
7;31.10.2020 0:00;1;0;85294;86158
8;31.10.2020 0:00;1;0;89049;89613
9;31.10.2020 0:00;1;0;91239;91085
10;31.10.2020 0:00;1;0;91553;91447
11;31.10.2020 0:00;1;0;91387;91315
12;31.10.2020 0:00;1;0;91166;91531
13;31.10.2020 0:00;1;0;91276;91648
14;31.10.2020 0:00;1;0;91264;91730
15;31.10.2020 0:00;1;0;92147;92395
16;31.10.2020 0:00;1;0;92968;93776
17;31.10.2020 0:00;1;0;95114;96199
18;31.10.2020 0:00;1;0;93842;95349
19;31.10.2020 0:00;1;0;91892;93252
20;31.10.2020 0:00;1;0;90393;90998
21;31.10.2020 0:00;1;0;87793;87815
22;31.10.2020 0:00;1;0;84201;84876
23;31.10.2020 0:00;1;0;81579;81874
0;01.11.2020 0:00;1;0;79477;79918
1;01.11.2020 0:00;1;0;78020;78367
2;01.11.2020 0:00;1;0;77437;77683
3;01.11.2020 0:00;1;0;77568;77999
4;01.11.2020 0:00;1;0;78199;78803
5;01.11.2020 0:00;1;0;79406;80046
6;01.11.2020 0:00;1;0;81056;82136
7;01.11.2020 0:00;1;0;83412;84534
8;01.11.2020 0:00;1;0;86717;87335
9;01.11.2020 0:00;1;0;89123;89226
10;01.11.2020 0:00;1;0;89967;89818
11;01.11.2020 0:00;1;0;89921;90239
12;01.11.2020 0:00;1;0;89447;90100
13;01.11.2020 0:00;1;0;89721;90375
14;01.11.2020 0:00;1;0;90663;90362
15;01.11.2020 0:00;1;0;91823;91760
16;01.11.2020 0:00;1;0;93419;93866
17;01.11.2020 0:00;1;0;95078;95704
18;01.11.2020 0:00;1;0;94186;94944
19;01.11.2020 0:00;1;0;92547;92810
20;01.11.2020 0:00;1;0;90687;90930
21;01.11.2020 0:00;1;0;87625;88362
22;01.11.2020 0:00;1;0;83589;84578
23;01.11.2020 0:00;1;0;81126;81529
0;02.11.2020 0:00;1;0;78825;79480
1;02.11.2020 0:00;1;0;78062;78385
2;02.11.2020 0:00;1;0;77498;78039
3;02.11.2020 0:00;1;0;77993;78434
4;02.11.2020 0:00;1;0;79871;80265
5;02.11.2020 0:00;1;0;83232;83969
6;02.11.2020 0:00;1;0;87157;89104
7;02.11.2020 0:00;1;0;91562;92609
8;02.11.2020 0:00;1;0;94925;95471
9;02.11.2020 0:00;1;0;96108;96952
10;02.11.2020 0:00;1;0;96751;97075
11;02.11.2020 0:00;1;0;96382;95889
12;02.11.2020 0:00;1;0;95634;95837
13;02.11.2020 0:00;1;0;96545;96665
14;02.11.2020 0:00;1;0;96049;96740
15;02.11.2020 0:00;1;0;96549;97029
16;02.11.2020 0:00;1;0;97091;97852
17;02.11.2020 0:00;1;0;98427;99713
18;02.11.2020 0:00;1;0;97065;98549
19;02.11.2020 0:00;1;0;94994;95767
20;02.11.2020 0:00;1;0;92586;93204
21;02.11.2020 0:00;1;0;89256;89717
22;02.11.2020 0:00;1;0;85107;85687
23;02.11.2020 0:00;1;0;82381;82564
0;03.11.2020 0:00;1;0;80169;80164
1;03.11.2020 0:00;1;0;78760;78953
2;03.11.2020 0:00;1;0;78907;78459
3;03.11.2020 0:00;1;0;79098;78972
4;03.11.2020 0:00;1;0;80209;80951
5;03.11.2020 0:00;1;0;84104;84219
6;03.11.2020 0:00;1;0;88451;88460
7;03.11.2020 0:00;1;0;91776;92302
8;03.11.2020 0:00;1;0;94956;95987
9;03.11.2020 0:00;1;0;96054;96959
10;03.11.2020 0:00;1;0;95872;96311
11;03.11.2020 0:00;1;0;95126;95654
12;03.11.2020 0:00;1;0;95215;95469
13;03.11.2020 0:00;1;0;94875;95742
14;03.11.2020 0:00;1;0;94616;95465
15;03.11.2020 0:00;1;0;95203;95521
16;03.11.2020 0:00;1;0;95904;96331
17;03.11.2020 0:00;1;0;97138;97979
18;03.11.2020 0:00;1;0;96419;97110
19;03.11.2020 0:00;1;0;94015;95058
20;03.11.2020 0:00;1;0;91934;92833
21;03.11.2020 0:00;1;0;89411;89217
22;03.11.2020 0:00;1;0;85158;84952
23;03.11.2020 0:00;1;0;81995;82094
0;04.11.2020 0:00;1;0;80160;79958
1;04.11.2020 0:00;1;0;78816;78920
2;04.11.2020 0:00;1;0;78257;78358
3;04.11.2020 0:00;1;0;78345;78434
4;04.11.2020 0:00;1;0;78715;79255
5;04.11.2020 0:00;1;0;81009;80931
6;04.11.2020 0:00;1;0;83162;82903
7;04.11.2020 0:00;1;0;85565;85662
8;04.11.2020 0:00;1;0;88845;89152
9;04.11.2020 0:00;1;0;90416;90748
10;04.11.2020 0:00;1;0;91248;91586
11;04.11.2020 0:00;1;0;91082;91364
12;04.11.2020 0:00;1;0;90485;91311
13;04.11.2020 0:00;1;0;90686;91266
14;04.11.2020 0:00;1;0;91033;91341
15;04.11.2020 0:00;1;0;92437;92116
16;04.11.2020 0:00;1;0;94253;93965
17;04.11.2020 0:00;1;0;95293;96174
18;04.11.2020 0:00;1;0;94139;95333
19;04.11.2020 0:00;1;0;92337;92911
20;04.11.2020 0:00;1;0;90894;91114
21;04.11.2020 0:00;1;0;87453;88196
22;04.11.2020 0:00;1;0;83852;84636
23;04.11.2020 0:00;1;0;81681;81632
0;05.11.2020 0:00;1;0;79108;79927
1;05.11.2020 0:00;1;0;77758;78811
2;05.11.2020 0:00;1;0;77979;78129
3;05.11.2020 0:00;1;0;78169;78591
4;05.11.2020 0:00;1;0;79706;80334
5;05.11.2020 0:00;1;0;83516;83647
6;05.11.2020 0:00;1;0;87839;88224
7;05.11.2020 0:00;1;0;91213;91963
8;05.11.2020 0:00;1;0;94640;95422
9;05.11.2020 0:00;1;0;96073;96362
10;05.11.2020 0:00;1;0;95500;96027
11;05.11.2020 0:00;1;0;95284;95430
12;05.11.2020 0:00;1;0;95142;95416
13;05.11.2020 0:00;1;0;95154;95196
14;05.11.2020 0:00;1;0;95264;95623
15;05.11.2020 0:00;1;0;95706;96439
16;05.11.2020 0:00;1;0;97061;97349
17;05.11.2020 0:00;1;0;97671;98638
18;05.11.2020 0:00;1;0;96926;97677
19;05.11.2020 0:00;1;0;95182;95330
20;05.11.2020 0:00;1;0;92661;93049
21;05.11.2020 0:00;1;0;89474;89678
22;05.11.2020 0:00;1;0;85673;85732
23;05.11.2020 0:00;1;0;82749;82699
0;06.11.2020 0:00;1;0;80215;80201
1;06.11.2020 0:00;1;0;79355;79163
2;06.11.2020 0:00;1;0;78678;79042
3;06.11.2020 0:00;1;0;78482;79562
4;06.11.2020 0:00;1;0;80727;81281
5;06.11.2020 0:00;1;0;84099;84528
6;06.11.2020 0:00;1;0;88399;88927
7;06.11.2020 0:00;1;0;91502;92327
8;06.11.2020 0:00;1;0;95220;95549
9;06.11.2020 0:00;1;0;95942;96588
10;06.11.2020 0:00;1;0;96214;96646
11;06.11.2020 0:00;1;0;95645;96066
12;06.11.2020 0:00;1;0;95634;95863
13;06.11.2020 0:00;1;0;95515;95928
14;06.11.2020 0:00;1;0;95731;95959
15;06.11.2020 0:00;1;0;96378;96360
16;06.11.2020 0:00;1;0;97176;97385
17;06.11.2020 0:00;1;0;98048;98800
18;06.11.2020 0:00;1;0;97167;97903
19;06.11.2020 0:00;1;0;95219;95425
20;06.11.2020 0:00;1;0;93098;93393
21;06.11.2020 0:00;1;0;90114;90162
22;06.11.2020 0:00;1;0;85927;86431
23;06.11.2020 0:00;1;0;82904;83150
0;07.11.2020 0:00;1;0;80886;80928
1;07.11.2020 0:00;1;0;79157;79606
2;07.11.2020 0:00;1;0;78415;78880
3;07.11.2020 0:00;1;0;79073;78980
4;07.11.2020 0:00;1;0;79363;79842
5;07.11.2020 0:00;1;0;81055;81720
6;07.11.2020 0:00;1;0;83513;84032
7;07.11.2020 0:00;1;0;86067;86532
8;07.11.2020 0:00;1;0;89371;90091
9;07.11.2020 0:00;1;0;91355;92269
10;07.11.2020 0:00;1;0;92398;92433
11;07.11.2020 0:00;1;0;92367;92300
12;07.11.2020 0:00;1;0;91600;92244
13;07.11.2020 0:00;1;0;91528;92485
14;07.11.2020 0:00;1;0;92206;92349
15;07.11.2020 0:00;1;0;92742;93169
16;07.11.2020 0:00;1;0;94733;95050
17;07.11.2020 0:00;1;0;96069;96424
18;07.11.2020 0:00;1;0;94692;95389
19;07.11.2020 0:00;1;0;92480;93457
20;07.11.2020 0:00;1;0;91329;91740
21;07.11.2020 0:00;1;0;88798;88952
22;07.11.2020 0:00;1;0;85139;85208
23;07.11.2020 0:00;1;0;82186;82404
0;08.11.2020 0:00;1;0;80207;80507
1;08.11.2020 0:00;1;0;78469;79130
2;08.11.2020 0:00;1;0;77564;78249
3;08.11.2020 0:00;1;0;77882;78193
4;08.11.2020 0:00;1;0;78279;78917
5;08.11.2020 0:00;1;0;80096;80255
6;08.11.2020 0:00;1;0;81992;82490
7;08.11.2020 0:00;1;0;83748;84696
8;08.11.2020 0:00;1;0;87170;88044
9;08.11.2020 0:00;1;0;89347;90124
10;08.11.2020 0:00;1;0;90158;90947
11;08.11.2020 0:00;1;0;90683;90761
12;08.11.2020 0:00;1;0;90418;90537
13;08.11.2020 0:00;1;0;90825;90895
14;08.11.2020 0:00;1;0;91255;91656
15;08.11.2020 0:00;1;0;92767;92841
16;08.11.2020 0:00;1;0;94354;94748
17;08.11.2020 0:00;1;0;95874;96395
18;08.11.2020 0:00;1;0;95383;95497
19;08.11.2020 0:00;1;0;93766;93977
20;08.11.2020 0:00;1;0;91772;92023
21;08.11.2020 0:00;1;0;88894;89264
22;08.11.2020 0:00;1;0;84563;85653
23;08.11.2020 0:00;1;0;81917;82735
0;09.11.2020 0:00;1;0;80143;80660
1;09.11.2020 0:00;1;0;79078;79414
2;09.11.2020 0:00;1;0;79056;79044
3;09.11.2020 0:00;1;0;79204;79657
4;09.11.2020 0:00;1;0;81216;81638
5;09.11.2020 0:00;1;0;84991;85115
6;09.11.2020 0:00;1;0;89984;90262
7;09.11.2020 0:00;1;0;93539;94540
8;09.11.2020 0:00;1;0;97078;97913
9;09.11.2020 0:00;1;0;97734;98530
10;09.11.2020 0:00;1;0;97585;98754
11;09.11.2020 0:00;1;0;96834;97706
12;09.11.2020 0:00;1;0;97050;97156
13;09.11.2020 0:00;1;0;96970;97437
14;09.11.2020 0:00;1;0;97428;97430
15;09.11.2020 0:00;1;0;98121;98099
16;09.11.2020 0:00;1;0;99070;99287
17;09.11.2020 0:00;1;0;99979;100637
18;09.11.2020 0:00;1;0;99413;99413
19;09.11.2020 0:00;1;0;97183;97629
20;09.11.2020 0:00;1;0;94888;95341
21;09.11.2020 0:00;1;0;91481;91984
22;09.11.2020 0:00;1;0;87197;87720
23;09.11.2020 0:00;1;0;83863;84444
0;10.11.2020 0:00;1;0;81879;82003
1;10.11.2020 0:00;1;0;80705;80989
2;10.11.2020 0:00;1;0;80437;80534
3;10.11.2020 0:00;1;0;80848;81095
4;10.11.2020 0:00;1;0;82736;82884
5;10.11.2020 0:00;1;0;86670;86790
6;10.11.2020 0:00;1;0;91252;91975
7;10.11.2020 0:00;1;0;94218;95597
8;10.11.2020 0:00;1;0;97886;98604
9;10.11.2020 0:00;1;0;98521;99325
10;10.11.2020 0:00;1;0;98060;99139
11;10.11.2020 0:00;1;0;98029;98186
12;10.11.2020 0:00;1;0;97678;98009
13;10.11.2020 0:00;1;0;97952;98319
14;10.11.2020 0:00;1;0;98293;98357
15;10.11.2020 0:00;1;0;98917;99166
16;10.11.2020 0:00;1;0;100095;100645
17;10.11.2020 0:00;1;0;100364;101328
18;10.11.2020 0:00;1;0;99611;100533
19;10.11.2020 0:00;1;0;97285;98000
20;10.11.2020 0:00;1;0;95258;95940
21;10.11.2020 0:00;1;0;91925;92605
22;10.11.2020 0:00;1;0;87823;88235
23;10.11.2020 0:00;1;0;84484;84706
0;11.11.2020 0:00;1;0;82434;83002
1;11.11.2020 0:00;1;0;81282;81812
2;11.11.2020 0:00;1;0;81017;81302
3;11.11.2020 0:00;1;0;81801;81663
4;11.11.2020 0:00;1;0;83260;83685
5;11.11.2020 0:00;1;0;87128;87859
6;11.11.2020 0:00;1;0;92256;92836
7;11.11.2020 0:00;1;0;95572;96046
8;11.11.2020 0:00;1;0;98652;99642
9;11.11.2020 0:00;1;0;99899;100714
10;11.11.2020 0:00;1;0;99697;100146
11;11.11.2020 0:00;1;0;98933;99485
12;11.11.2020 0:00;1;0;99359;99525
13;11.11.2020 0:00;1;0;99247;99768
14;11.11.2020 0:00;1;0;99076;99927
15;11.11.2020 0:00;1;0;99979;101012
16;11.11.2020 0:00;1;0;101497;102132
17;11.11.2020 0:00;1;0;101607;102814
18;11.11.2020 0:00;1;0;100593;101664
19;11.11.2020 0:00;1;0;97876;99270
20;11.11.2020 0:00;1;0;96320;96861
21;11.11.2020 0:00;1;0;92523;93034
22;11.11.2020 0:00;1;0;88473;89081
23;11.11.2020 0:00;1;0;85466;85793
0;12.11.2020 0:00;1;0;83321;83489
1;12.11.2020 0:00;1;0;82269;82265
2;12.11.2020 0:00;1;0;81681;82044
3;12.11.2020 0:00;1;0;81641;82817
4;12.11.2020 0:00;1;0;83721;84648
5;12.11.2020 0:00;1;0;87637;88409
6;12.11.2020 0:00;1;0;92920;93369
7;12.11.2020 0:00;1;0;96297;96884
8;12.11.2020 0:00;1;0;99312;100072
9;12.11.2020 0:00;1;0;100399;100922
10;12.11.2020 0:00;1;0;99940;100804
11;12.11.2020 0:00;1;0;99462;99988
12;12.11.2020 0:00;1;0;99347;99817
13;12.11.2020 0:00;1;0;99800;100098
14;12.11.2020 0:00;1;0;99823;99971
15;12.11.2020 0:00;1;0;100764;100893
16;12.11.2020 0:00;1;0;102390;102729
17;12.11.2020 0:00;1;0;102296;103116
18;12.11.2020 0:00;1;0;101424;101840
19;12.11.2020 0:00;1;0;98916;99206
20;12.11.2020 0:00;1;0;97095;97350
21;12.11.2020 0:00;1;0;93927;93829
22;12.11.2020 0:00;1;0;89540;89841
23;12.11.2020 0:00;1;0;86132;86611
0;13.11.2020 0:00;1;0;84155;84416
1;13.11.2020 0:00;1;0;82937;83345
2;13.11.2020 0:00;1;0;82737;82941
3;13.11.2020 0:00;1;0;83136;83214
4;13.11.2020 0:00;1;0;84830;85404
5;13.11.2020 0:00;1;0;88850;89303
6;13.11.2020 0:00;1;0;93391;94268
7;13.11.2020 0:00;1;0;97114;97730
8;13.11.2020 0:00;1;0;100339;100896
9;13.11.2020 0:00;1;0;101089;101639
10;13.11.2020 0:00;1;0;100929;101273
11;13.11.2020 0:00;1;0;100099;100474
12;13.11.2020 0:00;1;0;100177;100747
13;13.11.2020 0:00;1;0;100281;100807
14;13.11.2020 0:00;1;0;100400;100631
15;13.11.2020 0:00;1;0;100746;101516
16;13.11.2020 0:00;1;0;102243;103109
17;13.11.2020 0:00;1;0;102159;103277
18;13.11.2020 0:00;1;0;101067;102192
19;13.11.2020 0:00;1;0;98944;99549
20;13.11.2020 0:00;1;0;97362;97612
21;13.11.2020 0:00;1;0;94647;94198
22;13.11.2020 0:00;1;0;90564;90393
23;13.11.2020 0:00;1;0;87757;87387
0;14.11.2020 0:00;1;0;85035;85145
1;14.11.2020 0:00;1;0;83404;83933
2;14.11.2020 0:00;1;0;82890;83276
3;14.11.2020 0:00;1;0;83005;83492
4;14.11.2020 0:00;1;0;83733;84372
5;14.11.2020 0:00;1;0;85637;86240
6;14.11.2020 0:00;1;0;88168;88770
7;14.11.2020 0:00;1;0;91418;91294
8;14.11.2020 0:00;1;0;95074;94687
9;14.11.2020 0:00;1;0;97069;97065
10;14.11.2020 0:00;1;0;97118;97668
11;14.11.2020 0:00;1;0;96914;97268
12;14.11.2020 0:00;1;0;96607;97071
13;14.11.2020 0:00;1;0;96762;96974
14;14.11.2020 0:00;1;0;97225;97434
15;14.11.2020 0:00;1;0;98517;98550
16;14.11.2020 0:00;1;0;100512;100671
17;14.11.2020 0:00;1;0;100632;101160
18;14.11.2020 0:00;1;0;99266;100169
19;14.11.2020 0:00;1;0;97244;98278
20;14.11.2020 0:00;1;0;95725;96044
21;14.11.2020 0:00;1;0;92961;93214
22;14.11.2020 0:00;1;0;89586;89740
23;14.11.2020 0:00;1;0;87172;86791
0;15.11.2020 0:00;1;0;84640;84782
1;15.11.2020 0:00;1;0;83211;83395
2;15.11.2020 0:00;1;0;82627;82799
3;15.11.2020 0:00;1;0;82694;82884
4;15.11.2020 0:00;1;0;83384;83747
5;15.11.2020 0:00;1;0;85024;85498
6;15.11.2020 0:00;1;0;86903;87607
7;15.11.2020 0:00;1;0;89288;90004
8;15.11.2020 0:00;1;0;92763;93049
9;15.11.2020 0:00;1;0;94728;94860
10;15.11.2020 0:00;1;0;95436;95643
11;15.11.2020 0:00;1;0;96039;95783
12;15.11.2020 0:00;1;0;95580;95720
13;15.11.2020 0:00;1;0;95939;96083
14;15.11.2020 0:00;1;0;96629;96658
15;15.11.2020 0:00;1;0;98197;98594
16;15.11.2020 0:00;1;0;100850;100900
17;15.11.2020 0:00;1;0;100969;101769
18;15.11.2020 0:00;1;0;100014;100844
19;15.11.2020 0:00;1;0;98298;98833
20;15.11.2020 0:00;1;0;96435;96798
21;15.11.2020 0:00;1;0;93212;93587
22;15.11.2020 0:00;1;0;89742;90306
23;15.11.2020 0:00;1;0;86994;87332
0;16.11.2020 0:00;1;0;84736;85349
1;16.11.2020 0:00;1;0;83659;84002
2;16.11.2020 0:00;1;0;83477;83702
3;16.11.2020 0:00;1;0;83576;84216
4;16.11.2020 0:00;1;0;85575;86328
5;16.11.2020 0:00;1;0;89675;90331
6;16.11.2020 0:00;1;0;95603;95327
7;16.11.2020 0:00;1;0;99242;99786
8;16.11.2020 0:00;1;0;103024;102855
9;16.11.2020 0:00;1;0;104333;103969
10;16.11.2020 0:00;1;0;104321;104090
11;16.11.2020 0:00;1;0;103049;103710
12;16.11.2020 0:00;1;0;103477;103794
13;16.11.2020 0:00;1;0;103345;103673
14;16.11.2020 0:00;1;0;103000;103850
15;16.11.2020 0:00;1;0;104205;104569
16;16.11.2020 0:00;1;0;105749;105593
17;16.11.2020 0:00;1;0;105178;106319
18;16.11.2020 0:00;1;0;103815;105115
19;16.11.2020 0:00;1;0;101813;102268
20;16.11.2020 0:00;1;0;99704;99946
21;16.11.2020 0:00;1;0;96355;96495
